timestamp,player,enemy,roi_home,roi_enemy,odds,stake,match_roi
2009-06-30,Ferrero J. C.,Murray A.,3.49,0.52,6.39,0,-0
2009-07-02,Haas T.,Federer R.,3.08,0.16,8.17,0,-0
2009-07-02,Roddick A.,Murray A.,1.65,0.63,3.43,0.00,0.0000
2009-07-04,Roddick A.,Federer R.,4.08,0.25,6.35,0,-0
2009-07-11,Kohlschreiber P.,Verdasco F.,1.63,0,2.71,0,0.00
2009-07-11,Cilic M.,Blake J.,0.32,-1,1.47,0.00,0.0000
2009-08-02,Razzano V.,Chakvetadze A.,10.28,-4,1.55,0.00,-0.00
2009-08-02,Vesnina E.,Szavay A.,4.63,3.09,2.19,0.00,0.0000
2009-08-02,Lepchenko V.,Pennetta F.,0,-2.33,5.3,0.00,-0.00
2009-08-02,Shaughnessy M.,Bondarenko A.,0,-1.16,6.29,0.00,-0.00
2009-08-03,Makarova E.,Czink M.,0.89,-1,2.06,0.00,0.0000
2009-08-03,Date K.,Lisicki S.,0,-2,7.33,0,-0
2009-08-03,Radwanska U.,Coin J.,10.38,-1,1.58,0.00,0.0000
2009-08-04,King V.,Ivanovic A.,0,-2.45,5.25,0.00,-0.00
2009-08-04,Zvonareva V.,Peng S.,-0.14,-3.13,1.34,0.00,0.0000
2009-08-04,Kleybanova A.,Chakvetadze A.,0.31,-2.66,2.07,0.00,-0.00
2009-08-04,Vesnina E.,Zheng J.,5.82,-0.01,1.72,0,-0
2009-08-04,Radwanska U.,Cibulkova D.,10.38,-0.86,3.29,0.00,0.0000
2009-08-04,Stosur S.,Kirilenko M.,1.66,-1,1.26,0.00,0.0000
2009-08-04,Craybas J.,Wickmayer Y.,3.62,-1,2.8,0.00,-0.00
2009-08-04,Vandeweghe C.,Pennetta F.,0,-2.18,5.92,0.00,-0.00
2009-08-04,Radwanska A.,Sugiyama A.,-1.01,-4,1.2,0.00,0.000
2009-08-04,Li N.,Wozniak A.,1.28,-0.55,1.43,1.83,0.7869
2009-08-05,Makarova E.,Lisicki S.,1.95,-1.92,2.68,0.00,-0.00
2009-08-05,Azarenka V.,Sharapova M.,4.81,0.06,1.53,0.00,-0.00
2009-08-05,Wozniacki C.,Cirstea S.,1.33,-0.4,1.18,0,-0
2009-08-05,Radwanska A.,Chakvetadze A.,-1.01,-2.66,1.39,0.00,0.0000
2009-08-05,Stosur S.,Ivanovic A.,1.77,-2.45,1.78,0,0.00
2009-08-06,Zheng J.,Safina D.,1.17,-1.72,5.26,0,0.00
2009-08-07,Radwanska U.,Sharapova M.,13.25,1.51,4.97,0.00,-0.00
2009-08-07,Zvonareva V.,Pennetta F.,0.72,-1.41,2.14,0.00,-0.00
2009-08-08,Sharapova M.,Pennetta F.,1.51,-1.41,1.67,0.00,-0.00
2009-08-08,Stosur S.,Pennetta F.,3.21,-1.41,1.64,0.00,-0.00
2009-08-09,Dulko G.,Schnyder P.,2.2,-2,1.83,0.0,-0.0
2009-08-09,Suarez Navarro C.,Wozniak A.,13.59,-1.14,2.67,0.00,-0.00
2009-08-09,Chardy J.,Lu Y.H.,1,-3,1.35,0,0.00
2009-08-09,Oudin M.,Ivanovic A.,-1,-3.31,3.26,0.00,-0.00
2009-08-09,Wawrinka S.,Kiefer N.,-0.51,-1.68,1.55,0.00,0.0000
2009-08-09,Monfils G.,Safin M.,-1.33,-2.72,1.6,1.39,0.834
2009-08-09,Bartoli M.,Clijsters K.,4.84,0,1.55,0.00,-0.00
2009-08-10,Dancevic F.,Simon G.,0,-1.48,2.2,0.00,-0.00
2009-08-10,Hantuchova D.,Errani S.,-1.47,-3,1.53,0.00,0.0000
2009-08-10,Ferrero J. C.,Hewitt L.,0,-2,2.58,0,0.00
2009-08-10,Davydenko N.,Mathieu P.,0,-2,1.28,0,0.00
2009-08-10,Cibulkova D.,Peng S.,-1.86,-4.13,1.51,0.00,-0.00
2009-08-10,Radwanska U.,Szavay A.,12.25,2.09,1.86,0.00,-0.00
2009-08-10,Cirstea S.,Shaughnessy M.,5.11,-1,1.13,0.00,0.0000
2009-08-10,Shvedova Y.,Kirilenko M.,0,-1.7,1.67,0.0,-0.0
2009-08-10,Isner J.,Levine J.,1.93,0,1.46,0.00,0.0000
2009-08-10,Verdasco F.,Lopez F.,5.60,0.37,1.38,5.23,1.9874
2009-08-10,Vinci R.,Safina D.,-1,-2.72,7.63,0.00,-0.00
2009-08-10,Bondarenko A.,Petrova N.,-0.90,-2.36,2.72,0.00,0.0000
2009-08-10,Dushevina V.,Martinez Sanchez M. J.,0.70,-1.27,1.38,0.00,-0.00
2009-08-10,Radwanska A.,Sugiyama A.,-1.42,-5,1.13,3.58,0.4654
2009-08-10,Zheng J.,Bammer S.,5.43,2.11,1.35,0.00,-0.00
2009-08-10,Kuznetsova S.,Safarova L.,-1.95,-3,1.27,0.00,0.0000
2009-08-10,Djokovic N.,Polansky P.,1.59,0,1.03,0.00,0.0000
2009-08-10,Troicki V.,Ferrer D.,3.72,-0.46,3.97,0.00,-0.00
2009-08-10,Haas T.,Karlovic I.,-1.46,-3,1.92,0.00,0.0000
2009-08-10,Niemeyer F.,Federer R.,0,-1.81,18.46,0.00,-0.00
2009-08-11,Azarenka V.,Chakvetadze A.,3.81,-2.95,1.19,6.76,1.2844
2009-08-11,Schuttler R.,Tsonga J-W.,-0.22,-1.60,5.48,0.00,-0.00
2009-08-11,Verdasco F.,Mayer L.,5.60,0,1.2,0.00,0.000
2009-08-11,Szavay A.,Pennetta F.,2.09,0.39,3.48,1.70,-1.70
2009-08-11,Kirilenko M.,Jankovic J.,-1.7,-3.92,4.36,0.00,-0.00
2009-08-11,Isner J.,Youzhny M.,1.93,0,1.65,0.00,-0.00
2009-08-11,Martinez Sanchez M. J.,Peng S.,-1.27,-4.13,2.22,0.00,-0.00
2009-08-11,Del Potro J.,Hernych J.,4.26,0,1.06,0.00,0.0000
2009-08-11,Petzschner P.,Robredo T.,3.21,-0.17,2.35,0.00,0.0000
2009-08-11,Clijsters K.,Schnyder P.,1.39,-1.1,1.29,0.00,0.0000
2009-08-11,Wozniacki C.,Wozniak A.,0.33,-0.69,1.27,0.00,0.0000
2009-08-11,Wickmayer Y.,Dementieva E.,-1.58,-2.95,4.91,0.00,-0.00
2009-08-11,Falla A.,Simon G.,0,-1.48,4.34,0.00,-0.00
2009-08-11,Bammer S.,Radwanska A.,2.11,-1.42,3.95,0.00,0.0000
2009-08-11,Cirstea S.,Groenefeld A.,5.11,-1.36,1.56,0.00,0.0000
2009-08-11,Andreev I.,Roddick A.,2.42,-0.77,6.02,0.00,-0.00
2009-08-11,Czink M.,Ivanovic A.,-1.29,-2.99,3.7,0.00,0.000
2009-08-11,Williams S.,Volodko K.,1.32,-1.55,1.06,0.00,0.0000
2009-08-12,Djokovic N.,Youzhny M.,1.62,0,1.21,0.00,0.0000
2009-08-12,Del Potro J.,Hanescu V.,4.26,0.51,1.07,0.00,0.0000
2009-08-12,Verdasco F.,Roddick A.,5.98,-0.77,3.03,0.00,-0.00
2009-08-12,Clijsters K.,Kuznetsova S.,1.39,-1.68,1.55,0.00,0.0000
2009-08-12,Cirstea S.,Dementieva E.,5.24,-2.95,4.56,0.00,-0.00
2009-08-12,Petzschner P.,Nadal R.,3.21,1.87,5.74,0.00,-0.00
2009-08-12,Bammer S.,Williams S.,4.26,1.32,7.11,0.00,0.0000
2009-08-12,Azarenka V.,Jankovic J.,3.81,-3.92,1.61,0.00,-0.00
2009-08-12,Wawrinka S.,Federer R.,0.04,-1.80,6.15,1.84,-1.84
2009-08-13,Wozniacki C.,Dementieva E.,0.60,-2.80,2.51,6.80,-6.80
2009-08-13,Clijsters K.,Safina D.,1.68,-2.63,1.73,0.00,-0.00
2009-08-13,Pennetta F.,Hantuchova D.,0.80,-0.35,1.25,0.00,0.0000
2009-08-13,Djokovic N.,Roddick A.,1.62,-0.65,1.91,0,-0
2009-08-13,Bammer S.,Jankovic J.,7.21,-3.71,3.62,0.00,-0.00
2009-08-14,Del Potro J.,Nadal R.,4.39,2.01,2.35,0.00,0.0000
2009-08-14,Pennetta F.,Safina D.,3.69,-2.44,2.61,0.00,-0.00
2009-08-14,Murray A.,Tsonga J-W.,0.93,-0.85,1.23,0.00,0.0000
2009-08-15,Del Potro J.,Murray A.,4.39,1.22,2.81,0.00,-0.00
2009-08-16,Ljubicic I.,Serra F.,2.62,0,1.3,0.00,0.000
2009-08-16,Monfils G.,Karlovic I.,-1.73,-4,1.92,0.00,-0.00
2009-08-16,Bammer S.,Chakvetadze A.,12.32,-3.95,1.76,0.00,0.0000
2009-08-16,Szavay A.,Tetreault V.,1.95,0,1.13,0.00,0.0000
2009-08-16,Ferrero J. C.,Cilic M.,1.24,-2.11,1.59,0.00,-0.00
2009-08-16,Suarez Navarro C.,Radwanska A.,12.59,-2.29,4.72,0.00,-0.00
2009-08-16,Chardy J.,Robredo T.,0.35,-0.86,1.74,0.00,0.0000
2009-08-16,Medina Garrigues A.,Schnyder P.,-0.60,-2.1,2.57,0.00,-0.00
2009-08-16,Bartoli M.,Bondarenko A.,3.84,-0.18,1.33,0.00,-0.00
2009-08-16,Ginepri R.,Safin M.,0,-3.72,1.63,0.00,-0.00
2009-08-17,Sharapova M.,Petrova N.,0.67,-3.36,1.26,0.00,0.0000
2009-08-17,Querrey S.,Lu Y.H.,-1.46,-4,1.26,0.00,0.0000
2009-08-17,Kanepi K.,Safarova L.,2.00,-4,2.59,0.00,-0.00
2009-08-17,Hanescu V.,Youzhny M.,1.24,0.16,1.88,0.00,-0.00
2009-08-17,Rybarikova M.,Ivanovic A.,-1,-3.99,3.77,0.00,-0.00
2009-08-17,Lopez F.,Melzer J.,-0.63,-2.95,1.81,0.00,-0.00
2009-08-17,Niculescu M.,Peer S.,0.82,-2.16,2.28,0.00,-0.00
2009-08-17,Verdasco F.,Garcia-Lopez G.,5.18,0,1.1,0.00,-0.00
2009-08-17,Hernych J.,Seppi A.,0.3,-2,1.98,0.0,-0.0
2009-08-17,Cibulkova D.,Errani S.,-2.86,-4,1.69,0.00,0.0000
2009-08-17,Williams V.,Volodko K.,-1.08,-2.55,1.07,1.47,-1.47
2009-08-17,Soderling R.,Hewitt L.,0,-3,1.6,0,-0
2009-08-17,Razzano V.,Makarova E.,9.28,0.95,1.43,0.00,0.0000
2009-08-17,Hantuchova D.,Shvedova Y.,0.13,-1,1.43,0.00,-0.00
2009-08-17,Kunitsyn I.,Blake J.,-1,-2.28,4.27,0.00,0.0000
2009-08-17,Petzschner P.,Bolelli S.,3.56,0,1.85,0.00,0.0000
2009-08-17,Andreev I.,Simon G.,1.42,-1.64,2.49,0.00,-0.00
2009-08-17,Pennetta F.,Kirilenko M.,2.94,-1.55,1.33,0.00,0.0000
2009-08-17,Azarenka V.,Peng S.,3.00,-3.06,1.13,6.06,0.7878
2009-08-17,Isner J.,Haas T.,1.39,-0.54,2.33,0.00,0.0000
2009-08-17,Ferrer D.,Cilic M.,-0.21,-2.11,1.79,0.00,0.0000
2009-08-17,Clijsters K.,Baltacha E.,1.23,-1,1.04,0.00,0.0000
2009-08-18,Stosur S.,Kuznetsova S.,2.54,-2.68,2.19,0,0.00
2009-08-18,Tsonga J-W.,Guccione C.,2.85,-1,1.15,0.00,-0.00
2009-08-18,Ljubicic I.,Djokovic N.,2.92,0.83,5.3,0,-0
2009-08-18,Bondarenko A.,Kudryavtseva A.,2.24,-1,1.27,0.00,0.0000
2009-08-18,Szavay A.,Radwanska A.,2.08,-2.11,3.3,0,-0
2009-08-18,Zheng J.,Wozniacki C.,4.43,-0.40,2.57,0.00,0.0000
2009-08-18,Dementieva E.,Sugiyama A.,-3.12,-6,1.08,0.00,0.0000
2009-08-18,Stepanek R.,Safin M.,-1.46,-2.51,1.6,0.00,0.000
2009-08-18,Acasuso J.,Federer R.,1.36,-2.69,13.83,0,-0
2009-08-18,Petzschner P.,Berdych T.,3.56,-2.37,3.1,0.00,-0.00
2009-08-18,Benneteau J.,Melzer J.,-1,-2.95,2.4,0,0.0
2009-08-18,Razzano V.,Pennetta F.,9.28,2.94,3.04,0.00,0.0000
2009-08-18,Bammer S.,Sharapova M.,13.08,0.67,3.65,0.00,-0.00
2009-08-18,Kleybanova A.,Cibulkova D.,-0.75,-2.86,2.06,0.00,0.0000
2009-08-18,Jankovic J.,Schnyder P.,1.46,-1.6,1.22,0,0.00
2009-08-18,Murray A.,Almagro N.,1.87,-0.67,1.03,0.00,0.0000
2009-08-18,Azarenka V.,Clijsters K.,3.00,1.23,1.89,0.00,-0.00
2009-08-18,Nadal R.,Seppi A.,1.01,-2,1.11,3.01,0.3311
2009-08-18,Williams S.,Shvedova Y.,0.38,-1,1.12,0.00,0.0000
2009-08-18,Becker B.,Hewitt L.,-1,-3,3.34,0,-0
2009-08-19,Peer S.,Dementieva E.,-1.56,-3.12,7.37,0.00,-0.00
2009-08-19,Razzano V.,Stosur S.,9.71,2.54,3.06,0,-0
2009-08-19,Ferrer D.,Federer R.,1.92,-2.69,8.08,0.00,-0.00
2009-08-19,Garcia-Lopez G.,Benneteau J.,5.91,-1,1.63,0.00,-0.00
2009-08-19,Kleybanova A.,Rezai A.,0.59,-1,1.74,0.00,0.0000
2009-08-19,Bondarenko A.,Williams S.,2.24,0.38,5.2,0.00,-0.00
2009-08-19,Murray A.,Stepanek R.,1.87,-1.46,1.07,0.00,0.0000
2009-08-19,Zheng J.,Safarova L.,4.91,-3.53,1.53,0.00,-0.00
2009-08-19,Volodko K.,Radwanska A.,5.82,-2.11,3.16,0,-0
2009-08-19,Nadal R.,Mathieu P.,1.01,-3,1.23,0.00,0.0000
2009-08-20,Guccione C.,Berdych T.,5.47,-2.02,2.54,0.00,-0.00
2009-08-20,Sharapova M.,Zvonareva V.,1.20,-0.53,1.52,0.00,0.0000
2009-08-20,Murray A.,Benneteau J.,1.90,0.4,1.02,0.00,0.0000
2009-08-20,Stosur S.,Dementieva E.,3.73,-3.04,2.28,0.00,-0.00
2009-08-20,Hewitt L.,Federer R.,-1.42,-2.67,5.16,0.00,-0.00
2009-08-20,Williams S.,Safarova L.,0.50,-3.53,1.13,0.00,0.0000
2009-08-20,Djokovic N.,Simon G.,0.97,-1.13,1.33,0.00,0.0000
2009-08-20,Nadal R.,Berdych T.,1.12,-2.02,1.34,0.00,0.0000
2009-08-21,Sharapova M.,Radwanska A.,1.20,-1.44,1.42,0.00,0.0000
2009-08-21,Murray A.,Federer R.,1.97,-2.60,1.78,4.57,-4.57
2009-08-21,Williams S.,Dementieva E.,0.63,-2.94,1.4,7.14,-7.14
2009-08-21,Kleybanova A.,Sharapova M.,2.39,1.20,3.55,0.00,-0.00
2009-08-22,Djokovic N.,Federer R.,1.48,-2.45,2.7,7.86,-7.86
2009-08-22,Sharapova M.,Dementieva E.,1.72,-2.34,2.3,0.00,-0.00
2009-09-01,Stosur S.,King V.,3.09,-1,1.1,0.00,-0.00
2009-09-02,Czink M.,Williams S.,1.41,-0.24,14.25,0.00,-0.00
2009-09-02,Barrois K.,Safina D.,3.33,-2.93,9.29,0.00,-0.00
2009-09-02,Cirstea S.,Dubois S.,4.80,0,1.16,0.00,0.0000
2009-09-02,Coin J.,Petrova N.,-3,-4.36,4.16,0.00,-0.00
2009-09-02,Dementieva E.,Oudin M.,0.11,-2,1.04,0.00,-0.00
2009-09-02,Zheng J.,Cornet A.,5.48,-3.96,1.21,9.44,1.9824
2009-09-02,Volodko K.,Perry S.,4.82,0,1.38,0.00,0.0000
2009-09-02,Martic P.,Wozniacki C.,0,-1.40,10.66,0.00,-0.00
2009-09-02,Kvitova P.,Garbin T.,-0.23,-2,1.74,0.00,0.0000
2009-09-02,Wickmayer Y.,Peng S.,-3.03,-4.06,1.41,0.00,0.0000
2009-09-02,Jankovic J.,Shvedova Y.,2.78,-0.23,1.08,0.00,-0.00
2009-09-02,Schnyder P.,Errani S.,-2.6,-5,1.52,2.4,-2.4
2009-09-02,Sevastova A.,Kuznetsova S.,0,-3.68,10.25,0.00,-0.00
2009-09-02,Isner J.,Ilhan M.,2.72,0,1.11,0.00,0.0000
2009-09-02,Devvarman S.,Kohlschreiber P.,0,-1.34,4.7,0.00,-0.00
2009-09-02,Suarez Navarro C.,Peer S.,11.59,-0.91,2.79,0.00,-0.00
2009-09-03,Sharapova M.,McHale C.,1.14,0,1.03,0.00,0.0000
2009-09-03,Gicquel M.,Roddick A.,0,-1.44,20.33,0,-0
2009-09-03,Troicki V.,Benneteau J.,2.72,0.61,2.5,0.00,-0.00
2009-09-03,Tsonga J-W.,Nieminen J.,1.85,-2,1.06,0.00,0.0000
2009-09-03,Pennetta F.,Wozniak A.,2.27,-2.69,1.18,0.00,0.0000
2009-09-03,Petzschner P.,Ferrero J. C.,3.41,0.24,4.18,0.00,-0.00
2009-09-03,King V.,Hantuchova D.,4.71,-0.49,3.1,0.00,-0.00
2009-09-03,Del Potro J.,Melzer J.,4.74,-3.02,1.05,7.76,0.3880
2009-09-03,Azarenka V.,Schiavone F.,2.13,-2.77,1.12,0.00,-0.00
2009-09-03,Zeballos H.,Berdych T.,0,-1.51,6.99,0.00,-0.00
2009-09-03,Vesnina E.,Zvonareva V.,3.82,-1.53,3.06,0.00,-0.00
2009-09-03,Li N.,Kirilenko M.,1.71,-2.55,1.45,0.00,0.0000
2009-09-03,Ouanna J.,Gonzalez F.,0,-1.61,9.31,0,-0
2009-09-03,Beck A.,Monfils G.,-1,-2.73,5.9,0.00,-0.00
2009-09-03,Clijsters K.,Flipkens K.,1.16,0,1.04,0.00,0.0000
2009-09-04,Nadal R.,Kiefer N.,0.69,-2.68,1.02,0.00,0.0000
2009-09-04,Djokovic N.,Witten J.,1.87,0,1.02,0.00,0.0000
2009-09-04,Chiudinelli M.,Davydenko N.,0,-1.07,9.25,0.00,-0.00
2009-09-04,Zheng J.,Petrova N.,5.69,-4.14,1.82,0.00,-0.00
2009-09-04,Oudin M.,Sharapova M.,7.3,1.14,4.41,0.00,0.0000
2009-09-04,Verdasco F.,Haas T.,4.18,-1.54,1.5,0.00,0.000
2009-09-04,Querrey S.,Soderling R.,2.43,-1,2.33,0.00,-0.00
2009-09-04,Shvedova Y.,Dulko G.,6.42,2.79,1.59,0.00,-0.00
2009-09-04,Isner J.,Roddick A.,2.83,-1.44,8.18,0.00,0.0000
2009-09-04,Volodko K.,Rodionova An.,5.20,2.69,1.32,0.00,0.0000
2009-09-04,Peer S.,Kuznetsova S.,-0.48,-3.62,3.29,0.00,-0.00
2009-09-04,Cirstea S.,Wozniacki C.,4.96,-1.35,3.57,12.62,-12.62
2009-09-05,Kvitova P.,Safina D.,0.51,-2.87,5.42,0.00,0.0000
2009-09-05,Robredo T.,Blake J.,-1.86,-3.28,2.58,0.00,0.0000
2009-09-05,Nadal R.,Almagro N.,0.69,-0.67,1.02,0.00,0.0000
2009-09-05,Del Potro J.,Koellerer D.,4.79,0.95,1.03,0.00,0.0000
2009-09-05,Clijsters K.,Williams V.,1.20,-1.98,1.72,0.00,0.0000
2009-09-05,Pennetta F.,Zvonareva V.,2.45,-1.17,1.54,3.62,1.9548
2009-09-06,Istomin D.,Cilic M.,0.24,-1.70,5.44,0.00,-0.00
2009-09-06,Volodko K.,Dulko G.,5.52,4.11,1.7,0.00,0.000
2009-09-06,Oudin M.,Petrova N.,10.71,-3.23,1.81,0.00,0.0000
2009-09-06,Kvitova P.,Wickmayer Y.,0.51,-2.14,2.59,0.00,-0.00
2009-09-06,Isner J.,Verdasco F.,10.01,4.68,2.69,0.00,-0.00
2009-09-06,Wozniacki C.,Kuznetsova S.,-1.05,-3.28,1.86,0,0.00
2009-09-07,Djokovic N.,Stepanek R.,1.89,-1.18,1.17,0.00,0.0000
2009-09-07,Del Potro J.,Ferrero J. C.,4.82,0.47,1.12,0.00,0.0000
2009-09-07,Murray A.,Cilic M.,1.00,-1.70,1.05,2.70,-2.70
2009-09-07,Tsonga J-W.,Gonzalez F.,2.04,-0.90,1.65,0.00,-0.00
2009-09-07,Pennetta F.,Williams S.,2.99,-0.11,4.97,0.00,-0.00
2009-09-08,Nadal R.,Monfils G.,0.73,-2.61,1.46,0.00,0.0000
2009-09-08,Volodko K.,Wickmayer Y.,6.22,-1.68,1.51,7.90,-7.90
2009-09-08,Verdasco F.,Djokovic N.,5.11,1.89,3.12,0,-0
2009-09-08,Oudin M.,Wozniacki C.,11.52,-0.19,3.08,0.00,-0.00
2009-09-09,Cilic M.,Del Potro J.,6.59,4.94,3.97,0,-0
2009-09-12,Clijsters K.,Williams S.,2.14,0.06,2.99,0.00,0.0000
2009-09-12,Del Potro J.,Nadal R.,5.19,1.19,2.13,4.00,4.5200
2009-09-12,Djokovic N.,Federer R.,2.42,-0.90,4.21,3.32,-3.32
2009-09-13,Clijsters K.,Wozniacki C.,2.14,0.18,1.22,0.00,0.0000
2009-09-13,Del Potro J.,Federer R.,5.19,-0.90,3.58,0,0.00
2009-09-17,Cilic M.,Berdych T.,0.79,-1,1.43,0.00,-0.00
2009-09-19,Devvarman S.,De Voest R.,0.38,-1,1.35,0.00,0.0000
2009-09-19,De Bakker T.,Tsonga J-W.,5.39,0.03,4.49,0.00,-0.00
2009-09-19,Darcis S.,Marchenko I.,0.29,-1,1.23,0.00,0.0000
2009-09-26,Dulko G.,Szavay A.,3.11,1.08,1.6,0.00,0.000
2009-09-26,Bammer S.,Petkovic A.,12.08,0,1.45,0.00,-0.00
2009-09-26,Safarova L.,Ivanovic A.,-3.10,-4.73,2.11,1.63,1.8093
2009-09-26,Pennetta F.,Vinci R.,1.99,-2.28,1.11,0.00,-0.00
2009-09-26,Li N.,Cornet A.,1.67,-4.96,1.13,0.00,0.0000
2009-09-27,Radwanska U.,Rybarikova M.,11.25,-3,2.45,0,-0
2009-09-27,Cirstea S.,Bartoli M.,3.96,2.84,2.85,0.00,-0.00
2009-09-27,Craybas J.,Hantuchova D.,2.62,-1.15,4.9,0.00,-0.00
2009-09-27,Chang K-C.,Safina D.,0,-3.87,7.38,0.00,0.0000
2009-09-27,Stosur S.,Glatch A.,2.09,-2,1.13,0.00,0.0000
2009-09-27,Zheng J.,Mirza S.,4.69,-1.25,1.29,0.00,0.0000
2009-09-27,Volodko K.,Groenefeld A.,5.22,-2.36,1.38,0.00,0.0000
2009-09-27,Makarova E.,Radwanska A.,-0.05,-2.44,4.1,0.00,-0.00
2009-09-27,Petkovic A.,Kuznetsova S.,0,-4.28,5.57,0.00,0.0000
2009-09-27,Razzano V.,Benesova I.,10.75,0.03,1.31,0.00,-0.00
2009-09-27,Schiavone F.,Sharapova M.,1.33,0.17,6.34,0,-0
2009-09-27,Medina Garrigues A.,Peng S.,-1.60,-5.06,2.26,0.00,-0.00
2009-09-27,Date K.,Wozniak A.,-1,-3.69,3.02,0.00,-0.00
2009-09-27,Pavlyuchenkova A.,Williams V.,4.60,-2.98,7.25,0,0.00
2009-09-28,Rezai A.,Bartoli M.,4.4,2.84,3.45,0.00,-0.00
2009-09-28,Li N.,Dushevina V.,1.80,-0.30,1.23,0.00,0.0000
2009-09-28,Rybarikova M.,Petrova N.,-3,-4.23,3.03,0.00,0.0000
2009-09-28,Kleybanova A.,Zvonareva V.,4.91,-2.17,3.4,0,0.0
2009-09-28,Dulko G.,Benesova I.,3.71,0.03,1.66,0,-0
2009-09-28,Safarova L.,Peng S.,-1.99,-5.06,1.64,0.00,0.0000
2009-09-28,Zheng J.,Azarenka V.,4.69,1.13,3.39,0.00,-0.00
2009-09-28,Volodko K.,Dementieva E.,5.22,-0.89,4.5,0.00,0.000
2009-09-28,Stosur S.,Sharapova M.,2.09,0.17,2.59,0.00,-0.00
2009-09-28,Jankovic J.,Lisicki S.,1.78,-2.43,1.44,0.00,0.0000
2009-09-28,Hantuchova D.,Radwanska A.,-1.15,-2.44,2.31,0.00,-0.00
2009-09-29,Chang K-C.,Benesova I.,7.22,2.49,2.04,0.00,-0.00
2009-09-29,Volodko K.,Li N.,5.60,1.80,2.46,0.00,-0.00
2009-09-29,Pavlyuchenkova A.,Bartoli M.,10.85,3.25,3.07,0.00,-0.00
2009-09-29,Kleybanova A.,Sharapova M.,4.91,0.28,4.13,0.00,-0.00
2009-09-29,Petkovic A.,Radwanska A.,6.34,-2.22,3.25,0.00,-0.00
2009-09-29,Azarenka V.,Safarova L.,1.13,-1.99,1.23,0.00,0.0000
2009-09-30,Bartoli M.,Jankovic J.,3.54,2.22,2.62,1.32,-1.32
2009-09-30,Benesova I.,Sharapova M.,3.59,0.78,6.17,0.00,-0.00
2009-09-30,Rybarikova M.,Radwanska A.,-0.46,-1.61,2.41,0.00,-0.00
2009-10-01,Sharapova M.,Radwanska A.,1.00,-1.30,1.33,2.30,0.7590
2009-10-03,Cirstea S.,Zvonareva V.,2.96,-3.17,3.49,0.00,-0.00
2009-10-03,Vesnina E.,Czink M.,3.35,0.41,1.79,0.00,-0.00
2009-10-03,Errani S.,Ivanovic A.,-4.56,-5.73,3.2,0,0.0
2009-10-03,Radwanska U.,Schnyder P.,10.25,-3.6,2.19,0.00,-0.00
2009-10-03,Volodko K.,Kirilenko M.,8.10,-3.55,1.5,0.00,0.000
2009-10-03,Zheng J.,Kuznetsova S.,3.98,-5.28,2.92,0.00,-0.00
2009-10-03,Benesova I.,Zhang S.,3.32,0,1.19,0.00,-0.00
2009-10-03,Azarenka V.,Govortsova O.,0.66,-2,1.1,0.00,0.000
2009-10-03,Vinci R.,Safina D.,1.95,-4.87,4.36,0,-0
2009-10-03,Bartoli M.,Rybarikova M.,2.90,-0.65,1.37,0.00,0.0000
2009-10-03,Dementieva E.,Groenefeld A.,-1.89,-3.36,1.1,0.00,0.000
2009-10-03,Shvedova Y.,Peng S.,5.42,-5.49,2.17,0.00,-0.00
2009-10-04,Kleybanova A.,Wickmayer Y.,6.31,-1.17,1.83,0.00,0.0000
2009-10-04,Suarez Navarro C.,Hantuchova D.,10.59,-2.01,4.45,0.00,-0.00
2009-10-04,King V.,Voskoboeva G.,3.71,0,1.46,0.00,0.0000
2009-10-04,Wozniak A.,Cornet A.,-4.31,-5.96,1.49,0.00,0.0000
2009-10-04,Kudryavtseva A.,Petrova N.,-1.44,-5.23,3.81,0.00,-0.00
2009-10-04,Bondarenko A.,Errani S.,-0.49,-4.56,1.62,0.00,0.0000
2009-10-04,Pavlyuchenkova A.,Williams V.,9.85,-3.98,4.44,0.00,0.0000
2009-10-04,Medina Garrigues A.,Kuznetsova S.,-2.60,-5.28,5.64,0.00,-0.00
2009-10-04,Zhang S.,Safina D.,0,-4.87,6.4,0.00,0.000
2009-10-04,Li N.,Safarova L.,2.94,-2.35,1.29,0.00,0.0000
2009-10-05,King V.,Martinez Sanchez M. J.,3.71,1.81,2.74,0.00,-0.00
2009-10-05,Volodko K.,Pennetta F.,8.60,0.99,2.07,0.00,-0.00
2009-10-05,Czink M.,Dementieva E.,1.31,-1.79,5,0.00,-0.00
2009-10-05,Kleybanova A.,Bartoli M.,6.31,3.27,2.23,0.00,-0.00
2009-10-05,Makarova E.,Williams S.,1.64,-0.90,8.38,0.00,-0.00
2009-10-05,Schiavone F.,Zvonareva V.,0.33,-2.89,3.24,0.00,-0.00
2009-10-05,Jankovic J.,Peng S.,3.13,-4.87,1.34,0.00,-0.00
2009-10-05,Radwanska A.,Schnyder P.,-1.78,-2.99,1.3,0.00,0.000
2009-10-05,Hantuchova D.,Petrova N.,-2.01,-5.23,2.06,0.00,-0.00
2009-10-06,Pavlyuchenkova A.,Wozniak A.,13.29,-3.82,1.62,0.00,0.0000
2009-10-06,Bondarenko A.,Kuznetsova S.,0.13,-4.78,3.71,0.00,-0.00
2009-10-06,Sharapova M.,Peng S.,1.43,-4.87,1.17,0.00,-0.00
2009-10-06,Li N.,Dementieva E.,3.23,-1.79,2.38,0.00,-0.00
